taxid	domain	phylum	class	order	family	genus	species
1202538	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	Candidatus Carsonella ruddii
1202539	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	Candidatus Carsonella ruddii
1202540	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	Candidatus Carsonella ruddii
1202785	Bacteria	Verrucomicrobia	Methylacidiphilae	Methylacidiphilales	Methylacidiphilaceae	Methylacidiphilum	Methylacidiphilum kamchatkense
1202962	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella marina
1203599	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare
1203670	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
1204342	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
1204516	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Aeromonas phage CC2
1204524	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Streptomyces virus phiHau3
1204525	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Picardvirus	Streptomyces phage SV1
1204528	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	Agtrevirus	Salmonella virus SKML39
1204531	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Gelderlandvirus	Salmonella virus STML198
1204535	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Clostridium phage phiMMP04
1204537	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Shapirovirus	Caulobacter virus phiCbK
1204539	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Myunavirus	Pectobacterium virus My1
1205674	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium canettii
1205675	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium canettii
1205677	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium canettii
1205910	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis alba
1206105	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1206110	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Lactobacillus phage phiAQ113
1206557	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Haartmanvirus	Yersinia virus phiR201
1206777	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. Lz4W
1207075	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. UW4
1207470	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes
1207504	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomultivorans
1208104	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas media
1208308	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio neocaledonicus
1208320	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Thalassolituus	Thalassolituus oleivorans
1208324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter	Celeribacter indicus
1208342	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium fuliginis
1208587	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saphexavirus	Streptococcus virus SPQS1
1208611	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
1208658	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica
1208660	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella parapertussis
1208918	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	Candidatus Kinetoplastibacterium crithidii
1208919	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	Candidatus Kinetoplastibacterium desouzaii
1208920	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	Candidatus Kinetoplastibacterium oncopeltii
1208921	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	Candidatus Kinetoplastibacterium galatii
1209989	Bacteria	Firmicutes	Clostridia	Thermosediminibacterales	Tepidanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter acetatoxydans
1210454	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella abortus
1210884	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	Gemmata massiliana
1211278	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Arequatrovirus	Streptomyces virus ELB20
1211322	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus metallilatus
1211326	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma aerolatum
1211417	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	NA	uncultured crAssphage
1211579	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
1211640	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Colossusvirus	Caulobacter virus CcrColossus
1211643	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Phicbkvirus	Caulobacter virus Rogue
1211705	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
1212491	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella fallonii
1212546	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus kamchatkensis
1212765	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Candidatus Mycoplasma haemolamae
1213588	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Rosadnavirus	Rose yellow vein virus
1214101	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces davaonensis
1214179	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis
1214242	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces collinus
1214459	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Mandarivirus	Citrus yellow vein clearing virus
1214604	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus algifaecis
1214915	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium smegmatis
1215031	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Neobacillus	Neobacillus thermocopriae
1215087	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
1215088	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
1215089	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	Planococcus halocryophilus
1215343	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Liberibacter crescens
1216932	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium bornimense
1216962	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter heilmannii
1217416	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	NA
1217420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii
1217721	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella japonica
1217737	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis
1217821	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Iteradensovirus	Lepidopteran iteradensovirus 2
1217984	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus
1218175	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis
1218177	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. GBA 94-10
1218355	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia psittaci
1218357	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia psittaci
1218358	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia psittaci
1218493	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus kullabergensis
1218494	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helsingborgensis
1218801	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Kordia antarctica
1218933	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium carotovorum
1219032	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas terrigena
1219035	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium tardaugens
1219061	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus
1219067	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio natriegens
1219375	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas cassavae
1220028	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas citri
1220533	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
1220595	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus
1221500	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	Fictibacillus phosphorivorans
1221522	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
1222016	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor changbaiensis
1222034	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica
1223307	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. PVA_94-07
1223515	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium humireducens
1223566	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. CCGE-LA001
1223567	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya zeae
1223568	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dianthicola
1223569	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya chrysanthemi
1223570	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dianthicola
1223571	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya chrysanthemi
1223572	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dadantii
1223573	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya zeae
1223574	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dadantii
1223802	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea	Sulfuritalea hydrogenivorans
1224144	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya sp. CSL RW240
1224145	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya sp. MK7
1224146	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya zeae
1224147	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya zeae
1224149	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dadantii
1224150	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya paradisiaca
1224153	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya zeae
1224154	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae
1224162	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium marinum
1224163	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium maris
1224164	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium vitaeruminis
1224742	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii
1224746	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter oxydans
1224749	Bacteria	Firmicutes	Bacilli	Bacillales	NA	Exiguobacterium	Exiguobacterium sp. ZWU0009
1225174	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas mendocina
1225179	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella quintana
1225181	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
1225522	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
1225780	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dianthicola
1225785	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya sp. DW 0440
1225788	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis
1225862	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium virus Rebeuca
1226298	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei
1226343	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya dianthicola
1226968	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum humicireducens
1227739	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter swuensis
1227812	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
1228987	Bacteria	Cyanobacteria	NA	NA	NA	NA	cyanobacterium endosymbiont of Epithemia turgida
1228997	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Riemerella	Riemerella anatipestifer
1229205	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phenoliruptrix
1229492	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
1229512	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	Blattabacterium cuenoti
1229621	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes rhamnosivorans
1229671	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium
1229726	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella flava
1229727	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salipiger	Salipiger profundus
1229751	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Lactococcus phage BM13
1229753	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Phapecoctavirus	Escherichia virus phAPEC8
1229754	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Vhmlvirus	Vibrio virus MAR
1229756	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc gelidum
1229757	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Felixounavirus	Escherichia virus EC6
1229758	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc carnosum
1229782	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P91
1229784	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P144
1229785	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei
1229786	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P101A
1229788	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P105
1229790	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P100A
1229791	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P1001
1229792	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P1.1
1229793	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus ATCC29399BT
1229831	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia avium
1229908	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Candidatus Nitrosopumilus koreensis
1229909	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Candidatus Nitrosopumilus sediminis
1230341	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salimicrobium	Salimicrobium jeotgali
1231072	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tetani
1231624	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia	Asaia bogorensis
1231626	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	Candidatus Cardinium	Cardinium endosymbiont of Encarsia pergandiella
1232383	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glutamicum
1232385	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	[Brevibacterium] flavum
1232575	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferridurans
1232659	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus influenzae
1232724	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare
1233100	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
1233488	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kafunavirus	Vibrio phage VPMS1
1233873	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. GHH01
1234367	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia pecorum
1234368	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia pecorum
1234378	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Lawsonia	Lawsonia intracellularis
1234380	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes
1234662	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis
1234679	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium maltaromaticum
1234701	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage vB_PaeP_p2-10_Or1
1234809	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Pestivirus	Pestivirus I
1234841	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter xinganensis
1235441	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis gilva
