taxon_id	otu_id	domain	phylum	class	order	family	genus	species	treatment_1	treatment_2	log2_median_ratio	median_diff	mean_diff	wilcox_p_value
acg	879274	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella sp. HZN7	COVID_19	Healthy	-0.5135087	-0.4881122	-1.233355	0.006159587
acg	879274	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella sp. HZN7	Community_acquired_pneumonia	Healthy	1.022819	1.681816	1.046564	0.008041753
anc	881260	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter bugandensis	COVID_19	Community_acquired_pneumonia	-1.258297	-0.3113583	-0.2207508	0.01687196
anc	881260	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter bugandensis	COVID_19	Healthy	-0.1021688	-0.01641317	0.1010776	0.6805596
anc	881260	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter bugandensis	Community_acquired_pneumonia	Healthy	1.156128	0.2949452	0.3218284	0.002396856
abe	882083	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora marina	COVID_19	Community_acquired_pneumonia	-0.6823318	-1.466097	-1.334374	0.0006259081
abe	882083	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora marina	COVID_19	Healthy	0.2743396	0.4198327	0.2167297	0.4172534
abe	882083	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora marina	Community_acquired_pneumonia	Healthy	0.9566714	1.88593	1.551104	0.0004111833
abg	888845	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	Minicystis	Minicystis rosea	COVID_19	Community_acquired_pneumonia	-1.005572	-0.1927724	-0.1897885	0.0001398085
abg	888845	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	Minicystis	Minicystis rosea	COVID_19	Healthy	0.1746412	0.02180961	-0.08552139	0.5583287
abg	888845	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	Minicystis	Minicystis rosea	Community_acquired_pneumonia	Healthy	1.180213	0.214582	0.1042671	0.03579717
aav	906968	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema brennaborense	COVID_19	Community_acquired_pneumonia	-1.141198	-0.2395805	-0.2221601	0.000383991
aav	906968	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema brennaborense	COVID_19	Healthy	-1.466756	-0.3505349	-0.3770358	0.004256568
aav	906968	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema brennaborense	Community_acquired_pneumonia	Healthy	-0.325558	-0.1109544	-0.1548756	0.5437323
ath	908290	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium mesophilicum	COVID_19	Community_acquired_pneumonia	-2.441873	-0.8465937	-0.7737273	3.262911e-07
ath	908290	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium mesophilicum	COVID_19	Healthy	0.1964619	0.02431087	-0.0550373	0.9942343
ath	908290	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium mesophilicum	Community_acquired_pneumonia	Healthy	2.638335	0.8709046	0.71869	4.831526e-06
acw	908937	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella dentalis	COVID_19	Community_acquired_pneumonia	-0.08293262	-0.03895181	-0.1636481	0.7076667
acw	908937	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella dentalis	COVID_19	Healthy	0.04641205	0.02084125	-0.6105711	0.9030226
acw	908937	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella dentalis	Community_acquired_pneumonia	Healthy	0.1293447	0.05979306	-0.446923	0.8364524
apy	909768	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	COVID_19	Community_acquired_pneumonia	-0.9496535	-0.3221754	-0.3976204	6.883348e-05
apy	909768	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	COVID_19	Healthy	-0.6569309	-0.1994898	-0.2402698	0.02974143
apy	909768	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	Community_acquired_pneumonia	Healthy	0.2927226	0.1226856	0.1573506	0.1032993
aaf	909932	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	COVID_19	Community_acquired_pneumonia	-0.5898886	-1.673666	-1.413757	0.006387012
aaf	909932	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	COVID_19	Healthy	-0.3926589	-1.036446	-0.6598886	0.2907513
aaf	909932	Bacteria	Firmicutes	Negativicutes	NA	NA	NA	NA	Community_acquired_pneumonia	Healthy	0.1972297	0.6372197	0.7538681	0.2266535
aae	929713	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	Niabella soli	COVID_19	Community_acquired_pneumonia	-0.6300158	-1.022007	-0.8809843	0.02108824
aae	929713	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	Niabella soli	COVID_19	Healthy	-0.7171821	-1.201902	-1.564105	0.09549474
aae	929713	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	Niabella soli	Community_acquired_pneumonia	Healthy	-0.08716628	-0.1798947	-0.6831211	0.8499149
aii	935293	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia entomophaga	COVID_19	Community_acquired_pneumonia	-1.819153	-0.4792445	-0.3964399	1.923696e-05
aii	935293	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia entomophaga	COVID_19	Healthy	0.07839952	0.01002409	-0.02198015	0.971115
aii	935293	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia entomophaga	Community_acquired_pneumonia	Healthy	1.897552	0.4892686	0.3744598	0.0001387711
acn	946333	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rhizobacter	Rhizobacter gummiphilus	COVID_19	Community_acquired_pneumonia	-1.521261	-7.546191	-5.511804	1.332288e-05
acn	946333	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rhizobacter	Rhizobacter gummiphilus	COVID_19	Healthy	0.4240913	1.027553	0.9619337	0.2027738
acn	946333	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rhizobacter	Rhizobacter gummiphilus	Community_acquired_pneumonia	Healthy	1.945352	8.573744	6.473738	6.504759e-07
agd	946483	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	Candidatus Symbiobacter mobilis	COVID_19	Community_acquired_pneumonia	-1.398513	-3.706641	-2.881472	8.052475e-05
agd	946483	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	Candidatus Symbiobacter mobilis	COVID_19	Healthy	0.9289791	1.075478	0.9433513	0.02305159
agd	946483	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	Candidatus Symbiobacter mobilis	Community_acquired_pneumonia	Healthy	2.327492	4.782119	3.824823	4.584433e-07
acn	983917	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rubrivivax	Rubrivivax gelatinosus	COVID_19	Community_acquired_pneumonia	-1.521261	-7.546191	-5.511804	1.332288e-05
acn	983917	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rubrivivax	Rubrivivax gelatinosus	COVID_19	Healthy	0.4240913	1.027553	0.9619337	0.2027738
acn	983917	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rubrivivax	Rubrivivax gelatinosus	Community_acquired_pneumonia	Healthy	1.945352	8.573744	6.473738	6.504759e-07
ajy	998844	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Allopseudarcicella	Allopseudarcicella aquatilis	COVID_19	Community_acquired_pneumonia	-0.3781146	-0.06615421	-0.1009785	0.09274712
ajy	998844	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Allopseudarcicella	Allopseudarcicella aquatilis	COVID_19	Healthy	0.07841158	0.01167915	-0.1067085	0.2949584
ajy	998844	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Allopseudarcicella	Allopseudarcicella aquatilis	Community_acquired_pneumonia	Healthy	0.4565262	0.07783337	-0.00573004	0.6644529
aau	1002672	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. IMCC9063	COVID_19	Community_acquired_pneumonia	-1.677773	-4.943498	-4.704766	7.479169e-11
aau	1002672	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. IMCC9063	COVID_19	Healthy	-0.6932602	-1.386695	-1.955053	0.01542946
aau	1002672	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. IMCC9063	Community_acquired_pneumonia	Healthy	0.9845124	3.556803	2.749713	0.0005892605
agn	1016987	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. THN1	COVID_19	Community_acquired_pneumonia	-1.31535	-0.7051199	-0.7486049	5.541966e-06
agn	1016987	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. THN1	COVID_19	Healthy	-0.2028091	-0.07149466	-0.1505939	0.3591084
agn	1016987	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. THN1	Community_acquired_pneumonia	Healthy	1.11254	0.6336252	0.5980111	0.0001653752
apt	1034889	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. HW608	COVID_19	Community_acquired_pneumonia	-1.712903	-1.214514	-0.7921158	0.004917449
apt	1034889	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. HW608	COVID_19	Healthy	3.839604	0.4958657	0.5595848	1.307573e-05
apt	1034889	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. HW608	Community_acquired_pneumonia	Healthy	5.552507	1.71038	1.351701	2.329726e-07
amp	1038922	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	COVID_19	Community_acquired_pneumonia	-1.102782	-0.472531	-0.4373283	0.001961996
amp	1038922	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	COVID_19	Healthy	-0.536128	-0.1853077	-0.2139707	0.1137875
amp	1038922	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Community_acquired_pneumonia	Healthy	0.5666535	0.2872233	0.2233577	0.114954
ahj	1049583	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria indica	COVID_19	Community_acquired_pneumonia	-0.7392231	-0.3832412	-0.4080905	0.0007123252
ahj	1049583	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria indica	COVID_19	Healthy	0.669167	0.2125166	0.2225283	0.002046765
ahj	1049583	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria indica	Community_acquired_pneumonia	Healthy	1.40839	0.5957578	0.6306188	1.297853e-06
acn	1050370	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas sp. X19	COVID_19	Community_acquired_pneumonia	-1.521261	-7.546191	-5.511804	1.332288e-05
acn	1050370	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas sp. X19	COVID_19	Healthy	0.4240913	1.027553	0.9619337	0.2027738
acn	1050370	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Thiomonas	Thiomonas sp. X19	Community_acquired_pneumonia	Healthy	1.945352	8.573744	6.473738	6.504759e-07
ago	1070130	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Gullanella	Candidatus Gullanella endobia	COVID_19	Community_acquired_pneumonia	-1.400418	-1.829634	-1.598905	0.0001011635
ago	1070130	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Gullanella	Candidatus Gullanella endobia	COVID_19	Healthy	-0.2257435	-0.1889905	0.0705467	1
ago	1070130	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Gullanella	Candidatus Gullanella endobia	Community_acquired_pneumonia	Healthy	1.174674	1.640643	1.669452	6.195155e-05
ann	1074311	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alfacsensis	COVID_19	Community_acquired_pneumonia	-1.279003	-0.3889066	-0.4001924	1.108406e-06
ann	1074311	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alfacsensis	COVID_19	Healthy	0.5020195	0.08010924	-0.108512	0.2616466
ann	1074311	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alfacsensis	Community_acquired_pneumonia	Healthy	1.781022	0.4690158	0.2916804	0.0008653465
amn	1082851	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas serinivorans	COVID_19	Community_acquired_pneumonia	-1.133077	-0.4255586	-0.3212449	0.0009441447
amn	1082851	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas serinivorans	COVID_19	Healthy	0.3233143	0.07160104	0.03839802	0.5584381
amn	1082851	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas serinivorans	Community_acquired_pneumonia	Healthy	1.456391	0.4971597	0.359643	0.0003751953
aoz	1123269	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens	COVID_19	Community_acquired_pneumonia	-1.144881	-0.3771883	-0.3820416	0.0001173358
aoz	1123269	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens	COVID_19	Healthy	0.3640973	0.06945551	0.008322514	0.723436
aoz	1123269	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens	Community_acquired_pneumonia	Healthy	1.508978	0.4466438	0.3903641	0.0002694026
amp	1123519	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	COVID_19	Community_acquired_pneumonia	-1.102782	-0.472531	-0.4373283	0.001961996
amp	1123519	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	COVID_19	Healthy	-0.536128	-0.1853077	-0.2139707	0.1137875
amp	1123519	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas stutzeri	Community_acquired_pneumonia	Healthy	0.5666535	0.2872233	0.2233577	0.114954
aaf	1128398	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia acidurici	COVID_19	Community_acquired_pneumonia	-0.5898886	-1.673666	-1.413757	0.006387012
aaf	1128398	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia acidurici	COVID_19	Healthy	-0.3926589	-1.036446	-0.6598886	0.2907513
aaf	1128398	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	Gottschalkia acidurici	Community_acquired_pneumonia	Healthy	0.1972297	0.6372197	0.7538681	0.2266535
aab	1129771	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA	NA	COVID_19	Community_acquired_pneumonia	-1.031013	-22.23284	-20.96188	1.25569e-09
aab	1129771	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA	NA	COVID_19	Healthy	-0.3791132	-6.403615	-6.364881	0.1176388
aab	1129771	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA	NA	Community_acquired_pneumonia	Healthy	0.6518997	15.82923	14.597	0.000305815
agx	1141883	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia putida	COVID_19	Community_acquired_pneumonia	-1.361147	-0.3899022	-0.3119481	3.422163e-05
agx	1141883	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia putida	COVID_19	Healthy	0.0499163	0.008451591	-0.006092694	0.8000485
agx	1141883	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia putida	Community_acquired_pneumonia	Healthy	1.411064	0.3983538	0.3058554	0.0002511849
abe	1146883	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	Blastococcus saxobsidens	COVID_19	Community_acquired_pneumonia	-0.6823318	-1.466097	-1.334374	0.0006259081
abe	1146883	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	Blastococcus saxobsidens	COVID_19	Healthy	0.2743396	0.4198327	0.2167297	0.4172534
abe	1146883	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	Blastococcus saxobsidens	Community_acquired_pneumonia	Healthy	0.9566714	1.88593	1.551104	0.0004111833
aga	1150469	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum	Pararhodospirillum photometricum	COVID_19	Community_acquired_pneumonia	-1.813932	-0.4116861	-0.4195728	1.063453e-08
aga	1150469	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum	Pararhodospirillum photometricum	COVID_19	Healthy	-0.06716455	-0.007797779	-0.08550131	0.5465273
aga	1150469	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pararhodospirillum	Pararhodospirillum photometricum	Community_acquired_pneumonia	Healthy	1.746767	0.4038884	0.3340715	6.921054e-05
aob	1159083	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	COVID_19	Community_acquired_pneumonia	-0.2824558	-0.1216278	-0.1442632	0.5074888
aob	1159083	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	COVID_19	Healthy	0.1175767	0.04401693	-0.026889	0.7578887
aob	1159083	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	Community_acquired_pneumonia	Healthy	0.4000325	0.1656448	0.1173742	0.4001371
anj	1160717	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Community_acquired_pneumonia	-1.621043	-0.5647269	-0.4574913	2.386449e-05
anj	1160717	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	COVID_19	Healthy	0.2067299	0.03631624	0.04531052	0.4470105
anj	1160717	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	Community_acquired_pneumonia	Healthy	1.827773	0.6010431	0.5028018	6.253764e-06
agl	1167634	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	COVID_19	Community_acquired_pneumonia	-1.357694	-0.3514986	-0.3537393	3.420871e-06
agl	1167634	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	COVID_19	Healthy	0.2027543	0.02948958	0.000382511	0.8618966
agl	1167634	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	Community_acquired_pneumonia	Healthy	1.560449	0.3809882	0.3541218	7.555873e-06
