GO_term	namespace	depth	name
GO:1903421	biological_process	7	regulation_of_synaptic_vesicle_recycling
GO:1901491	biological_process	7	negative_regulation_of_lymphangiogenesis
GO:0016204	biological_process	4	determination_of_muscle_attachment_site
GO:0061642	biological_process	5	chemoattraction_of_axon
GO:0097109	molecular_function	4	neuroligin_family_protein_binding
GO:0070336	molecular_function	5	flap-structured_DNA_binding
GO:0035630	biological_process	6	bone_mineralization_involved_in_bone_maturation
GO:0050178	molecular_function	5	phenylpyruvate_tautomerase_activity
GO:0035256	molecular_function	5	G_protein-coupled_glutamate_receptor_binding
GO:0035642	molecular_function	9	histone_methyltransferase_activity_(H3-R17_specific)
GO:0016213	molecular_function	6	linoleoyl-CoA_desaturase_activity
GO:0061355	biological_process	9	Wnt_protein_secretion
GO:0036397	molecular_function	5	formate_dehydrogenase_(quinone)_activity
GO:0034970	biological_process	11	histone_H3-R2_methylation
GO:0061408	biological_process	13	positive_regulation_of_transcription_from_RNA_polymerase_II_promoter_in_response_to_heat_stress
GO:0002408	biological_process	8	myeloid_dendritic_cell_chemotaxis
GO:0030321	biological_process	8	transepithelial_chloride_transport
GO:0002037	biological_process	11	negative_regulation_of_L-glutamate_import_across_plasma_membrane
GO:0007118	biological_process	3	budding_cell_apical_bud_growth
GO:0035864	biological_process	5	response_to_potassium_ion
GO:1990700	biological_process	4	nucleolar_chromatin_organization
GO:0061140	biological_process	6	lung_secretory_cell_differentiation
GO:1901249	biological_process	6	regulation_of_lung_goblet_cell_differentiation
GO:1901250	biological_process	7	negative_regulation_of_lung_goblet_cell_differentiation
GO:0032813	molecular_function	5	tumor_necrosis_factor_receptor_superfamily_binding
GO:0039692	biological_process	6	single_stranded_viral_RNA_replication_via_double_stranded_DNA_intermediate
GO:0033745	molecular_function	5	L-methionine-(R)-S-oxide_reductase_activity
GO:1902478	biological_process	8	negative_regulation_of_defense_response_to_bacterium_incompatible_interaction
GO:0014733	biological_process	7	regulation_of_skeletal_muscle_adaptation
GO:0004960	molecular_function	7	thromboxane_receptor_activity
GO:0030626	molecular_function	6	U12_snRNA_binding
GO:0010692	biological_process	9	regulation_of_alkaline_phosphatase_activity
GO:0043270	biological_process	6	positive_regulation_of_ion_transport
GO:0044773	biological_process	9	mitotic_DNA_damage_checkpoint
GO:0010739	biological_process	8	positive_regulation_of_protein_kinase_A_signaling
GO:0034971	biological_process	11	histone_H3-R17_methylation
GO:1990079	biological_process	6	cartilage_homeostasis
GO:0045355	biological_process	10	negative_regulation_of_interferon-alpha_biosynthetic_process
GO:0032875	biological_process	9	regulation_of_DNA_endoreduplication
GO:2000490	biological_process	6	negative_regulation_of_hepatic_stellate_cell_activation
GO:0050703	biological_process	11	interleukin-1_alpha_secretion
GO:0061790	biological_process	7	dense_core_granule_docking
GO:0098972	biological_process	10	anterograde_dendritic_transport_of_mitochondrion
GO:0007307	biological_process	9	eggshell_chorion_gene_amplification
GO:0042262	biological_process	7	DNA_protection
GO:0044378	molecular_function	6	non-sequence-specific_DNA_binding_bending
GO:1903426	biological_process	6	regulation_of_reactive_oxygen_species_biosynthetic_process
GO:0001566	molecular_function	4	non-kinase_phorbol_ester_receptor_activity
GO:0061641	biological_process	5	CENP-A_containing_chromatin_organization
GO:0005355	molecular_function	7	glucose_transmembrane_transporter_activity
GO:0035544	biological_process	8	negative_regulation_of_SNARE_complex_assembly
GO:1990091	biological_process	7	sodium-dependent_self_proteolysis
GO:0046888	biological_process	8	negative_regulation_of_hormone_secretion
GO:0009449	biological_process	8	gamma-aminobutyric_acid_biosynthetic_process
GO:0072385	biological_process	8	minus-end-directed_organelle_transport_along_microtubule
GO:0030302	biological_process	7	deoxynucleotide_transport
GO:0034724	biological_process	7	DNA_replication-independent_nucleosome_organization
GO:0035811	biological_process	5	negative_regulation_of_urine_volume
GO:0017198	biological_process	10	N-terminal_peptidyl-serine_acetylation
GO:1990114	biological_process	7	RNA_polymerase_II_core_complex_assembly
GO:0021529	biological_process	6	spinal_cord_oligodendrocyte_cell_differentiation
GO:0008510	molecular_function	9	sodium:bicarbonate_symporter_activity
GO:0002154	biological_process	6	thyroid_hormone_mediated_signaling_pathway
GO:2000095	biological_process	8	regulation_of_Wnt_signaling_pathway_planar_cell_polarity_pathway
GO:0008917	molecular_function	6	lipopolysaccharide_N-acetylglucosaminyltransferase_activity
GO:0099553	biological_process	9	trans-synaptic_signaling_by_endocannabinoid_modulating_synaptic_transmission
GO:1904846	biological_process	7	negative_regulation_of_establishment_of_bipolar_cell_polarity
GO:1903067	biological_process	7	negative_regulation_of_protein_localization_to_cell_tip
GO:0044694	biological_process	7	pore-mediated_entry_of_viral_genome_into_host_cell
GO:0021615	biological_process	4	glossopharyngeal_nerve_morphogenesis
GO:0061623	biological_process	16	glycolytic_process_from_galactose
GO:1900248	biological_process	10	negative_regulation_of_cytoplasmic_translational_elongation
GO:0070513	molecular_function	4	death_domain_binding
GO:0048257	molecular_function	8	3-flap_endonuclease_activity
GO:0001111	biological_process	9	promoter_clearance_from_RNA_polymerase_II_promoter
GO:0098939	biological_process	9	dendritic_transport_of_mitochondrion
GO:0042947	molecular_function	4	glucoside_transmembrane_transporter_activity
GO:0071049	biological_process	6	nuclear_retention_of_pre-mRNA_with_aberrant_3-ends_at_the_site_of_transcription
GO:0003908	molecular_function	6	methylated-DNA-[protein]-cysteine_S-methyltransferase_activity
GO:0006183	biological_process	11	GTP_biosynthetic_process
GO:1903798	biological_process	9	regulation_of_production_of_miRNAs_involved_in_gene_silencing_by_miRNA
GO:0030233	molecular_function	5	deoxynucleotide_transmembrane_transporter_activity
GO:0042946	biological_process	7	glucoside_transport
GO:0018193	biological_process	7	peptidyl-amino_acid_modification
GO:0016444	biological_process	8	somatic_cell_DNA_recombination
GO:0071585	biological_process	3	detoxification_of_cadmium_ion
GO:0051723	molecular_function	5	protein_methylesterase_activity
GO:1902010	biological_process	10	negative_regulation_of_translation_in_response_to_endoplasmic_reticulum_stress
GO:0072717	biological_process	7	cellular_response_to_actinomycin_D
GO:0061669	biological_process	9	spontaneous_neurotransmitter_secretion
GO:0051350	biological_process	5	negative_regulation_of_lyase_activity
GO:0002920	biological_process	5	regulation_of_humoral_immune_response
GO:0016074	biological_process	8	snoRNA_metabolic_process
GO:1904750	biological_process	8	negative_regulation_of_protein_localization_to_nucleolus
GO:0002153	molecular_function	6	steroid_receptor_RNA_activator_RNA_binding
GO:0070159	biological_process	12	mitochondrial_threonyl-tRNA_aminoacylation
GO:0150077	biological_process	7	regulation_of_neuroinflammatory_response
GO:0001515	molecular_function	5	opioid_peptide_activity
GO:1903646	biological_process	6	positive_regulation_of_chaperone-mediated_protein_folding
GO:0019797	molecular_function	7	procollagen-proline_3-dioxygenase_activity
GO:0046625	molecular_function	3	sphingolipid_binding
GO:1902367	biological_process	8	negative_regulation_of_Notch_signaling_pathway_involved_in_somitogenesis
GO:1990744	biological_process	11	primary_miRNA_methylation
GO:1902000	biological_process	8	homogentisate_catabolic_process
GO:0035778	biological_process	7	pronephric_nephron_tubule_epithelial_cell_differentiation
GO:0032090	molecular_function	4	Pyrin_domain_binding
GO:0033260	biological_process	9	nuclear_DNA_replication
GO:0010430	biological_process	9	fatty_acid_omega-oxidation
GO:0060294	biological_process	5	cilium_movement_involved_in_cell_motility
GO:0046204	biological_process	8	nor-spermidine_metabolic_process
GO:0032920	biological_process	9	putrescine_acetylation
GO:0002946	biological_process	12	tRNA_C5-cytosine_methylation
GO:0004108	molecular_function	6	citrate_(Si)-synthase_activity
GO:0045655	biological_process	8	regulation_of_monocyte_differentiation
GO:1904009	biological_process	5	cellular_response_to_monosodium_glutamate
GO:0004849	molecular_function	7	uridine_kinase_activity
GO:0070235	biological_process	10	regulation_of_activation-induced_cell_death_of_T_cells
GO:2000452	biological_process	12	regulation_of_CD8-positive_alpha-beta_cytotoxic_T_cell_extravasation
GO:0000416	biological_process	11	positive_regulation_of_histone_H3-K36_methylation
GO:0010142	biological_process	9	farnesyl_diphosphate_biosynthetic_process_mevalonate_pathway
GO:0072607	biological_process	10	interleukin-9_secretion
GO:0099546	biological_process	7	protein_catabolic_process_modulating_synaptic_transmission
GO:1904338	biological_process	8	regulation_of_dopaminergic_neuron_differentiation
GO:1904268	biological_process	11	positive_regulation_of_Schwann_cell_chemotaxis
GO:0034477	biological_process	11	U6_snRNA_3-end_processing
GO:0004321	molecular_function	6	fatty-acyl-CoA_synthase_activity
GO:0097065	biological_process	4	anterior_head_development
GO:0048769	biological_process	8	sarcomerogenesis
GO:0007518	biological_process	4	myoblast_fate_determination
GO:0090208	biological_process	7	positive_regulation_of_triglyceride_metabolic_process
GO:0052735	molecular_function	8	tRNA_(cytosine-3-)-methyltransferase_activity
GO:1903217	biological_process	11	negative_regulation_of_protein_processing_involved_in_protein_targeting_to_mitochondrion
GO:0046599	biological_process	10	regulation_of_centriole_replication
GO:0051729	biological_process	8	germline_cell_cycle_switching_mitotic_to_meiotic_cell_cycle
GO:0019087	biological_process	6	transformation_of_host_cell_by_virus
GO:2001173	biological_process	12	regulation_of_histone_H2B_conserved_C-terminal_lysine_ubiquitination
GO:2000269	biological_process	7	regulation_of_fibroblast_apoptotic_process
GO:1990838	molecular_function	9	poly(U)-specific_exoribonuclease_activity_producing_3_uridine_cyclic_phosphate_ends
GO:1902731	biological_process	6	negative_regulation_of_chondrocyte_proliferation
GO:0044719	biological_process	4	regulation_of_imaginal_disc-derived_wing_size
GO:0051051	biological_process	5	negative_regulation_of_transport
GO:0015870	biological_process	7	acetylcholine_transport
GO:0001787	biological_process	6	natural_killer_cell_proliferation
GO:0097623	biological_process	9	potassium_ion_export_across_plasma_membrane
GO:0060847	biological_process	4	endothelial_cell_fate_specification
GO:0031111	biological_process	9	negative_regulation_of_microtubule_polymerization_or_depolymerization
GO:1904021	biological_process	10	negative_regulation_of_G_protein-coupled_receptor_internalization
GO:2000316	biological_process	7	regulation_of_T-helper_17_type_immune_response
GO:0045990	biological_process	10	carbon_catabolite_regulation_of_transcription
GO:0097069	biological_process	7	cellular_response_to_thyroxine_stimulus
GO:0072089	biological_process	3	stem_cell_proliferation
GO:0016899	molecular_function	4	oxidoreductase_activity_acting_on_the_CH-OH_group_of_donors_oxygen_as_acceptor
GO:0010456	biological_process	4	cell_proliferation_in_dorsal_spinal_cord
GO:0047395	molecular_function	6	glycerophosphoinositol_glycerophosphodiesterase_activity
GO:0048203	biological_process	4	vesicle_targeting_trans-Golgi_to_endosome
GO:0006532	biological_process	10	aspartate_biosynthetic_process
GO:0035524	biological_process	11	proline_transmembrane_transport
GO:0015193	molecular_function	9	L-proline_transmembrane_transporter_activity
GO:0030519	molecular_function	4	snoRNP_binding
GO:0016275	molecular_function	8	[cytochrome_c]-arginine_N-methyltransferase_activity
GO:0021610	biological_process	4	facial_nerve_morphogenesis
GO:0030432	biological_process	7	peristalsis
GO:0002536	biological_process	4	respiratory_burst_involved_in_inflammatory_response
GO:1905059	molecular_function	9	calcium-transporting_ATPase_activity_involved_in_regulation_of_postsynaptic_cytosolic_calcium_ion_concentration
GO:0033092	biological_process	11	positive_regulation_of_immature_T_cell_proliferation_in_thymus
GO:0050779	biological_process	8	RNA_destabilization
GO:0004924	molecular_function	5	oncostatin-M_receptor_activity
GO:0016287	molecular_function	7	glycerone-phosphate_O-acyltransferase_activity
GO:0005042	molecular_function	4	netrin_receptor_activity
GO:0004530	molecular_function	8	deoxyribonuclease_I_activity
GO:0110055	biological_process	10	negative_regulation_of_actin_filament_annealing
GO:0086045	biological_process	7	membrane_depolarization_during_AV_node_cell_action_potential
GO:1901895	biological_process	11	negative_regulation_of_ATPase-coupled_calcium_transmembrane_transporter_activity
GO:1903577	biological_process	7	cellular_response_to_L-arginine
GO:0034441	biological_process	8	plasma_lipoprotein_particle_oxidation
GO:0061767	biological_process	5	negative_regulation_of_lung_blood_pressure
GO:0055082	biological_process	5	cellular_chemical_homeostasis
GO:0070245	biological_process	11	positive_regulation_of_thymocyte_apoptotic_process
GO:0038165	biological_process	7	oncostatin-M-mediated_signaling_pathway
GO:0002347	biological_process	3	response_to_tumor_cell
GO:0004167	molecular_function	5	dopachrome_isomerase_activity
GO:0004923	molecular_function	6	leukemia_inhibitory_factor_receptor_activity
GO:0050485	molecular_function	4	oxidoreductase_activity_acting_on_X-H_and_Y-H_to_form_an_X-Y_bond_with_a_disulfide_as_acceptor
GO:0008116	molecular_function	4	prostaglandin-I_synthase_activity
GO:0052652	biological_process	10	cyclic_purine_nucleotide_metabolic_process
