	GO_Terms	CRR119894	CRR119895	CRR119896	CRR119897	CRR125934	CRR125935	CRR125936	CRR125937	CRR125938	CRR125939	CRR125940	CRR125941	CRR125942	CRR125943	CRR125944	CRR125945	CRR125946	CRR125947	CRR125948	CRR125949	CRR125950	CRR125951	CRR125952	CRR125953	CRR125954	CRR125955	CRR125956	CRR125957	CRR125958	CRR125959	CRR125960	CRR125961	CRR125962	CRR125963	CRR125964	CRR125965	CRR125966	CRR125967	CRR125968	CRR125969	CRR125970	CRR125971	CRR125972	CRR125973	CRR125974	CRR125975	CRR125976	CRR125977	CRR125978	CRR125979	CRR125980	CRR125981	CRR125982	CRR125983	CRR125984	CRR125985	CRR125986	CRR125987	CRR125988	CRR125989	CRR125990	CRR125991	CRR125992	CRR125993	CRR125994	SRR10571655	SRR10571656	SRR10571657	SRR10571658	SRR10571659	SRR10571660	SRR10571662	SRR10571663	SRR10571664	SRR10571665	SRR10571719	SRR10571720	SRR10571721	SRR10571722	SRR10571723	SRR10571724	SRR10571725	SRR10571726	SRR10571727	SRR10571728	SRR10571730	SRR10571731	SRR10571732	SRR10571734	SRR10571735	SRR10571736	SRR10571737	SRR10571738	SRR10571739	SRR10571741	SRR10571742	SRR10571743	SRR10571744	SRR10571752	SRR10571753	SRR10571754	SRR10571755	SRR10571756	SRR10571757	SRR10903401	SRR10903402	SRR10971381	SRR11059942_PE	SRR11059942_SE	SRR11059944_PE	SRR11059944_SE	SRR11059945_PE	SRR11059946_PE	SRR11059946_SE	SRR11059947_PE	SRR11059947_SE	SRR11092056	SRR11092057	SRR11092058	SRR11092059	SRR11092060	SRR11092061	SRR11092062	SRR11092063	SRR11092064	SRR5677652	SRR5677654	SRR5677655	SRR5677656	SRR5677657	SRR5677658	SRR5677659	SRR5677660	SRR5677661	namespace	depth	name
1202	GO:0046278	0	0	0	0	0	0	0	0	0	0	2	52	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	3	170	0	0	3	2	0	0	0	0	0	0	0	0	0	371	0	0	8	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	429	27	39	7	3	2	0	0	0	0	0	0	0	0	0	biological_process	7	"3,4-dihydroxybenzoate metabolic process"
1203	GO:0019941	2	0	0	0	0	22	0	0	0	0	135	0	0	68	0	0	0	0	136	0	0	0	149	0	33	70	84	0	0	0	0	2	0	0	0	0	0	23	92	0	0	0	2	134	10	11	7	2	2	0	0	0	6	0	0	0	0	0	28	0	0	62	2	0	0	3	0	0	0	4	0	0	0	3	0	0	4	0	0	7	4	0	0	2	2	3	0	0	2	3	3	0	2	2	0	0	2	0	2	3	5	3	0	0	0	0	1556	0	0	0	0	0	0	0	0	0	0	6	0	67	0	8	92	0	8	0	0	0	0	0	0	0	0	10	biological_process	7	modification-dependent protein catabolic process
1204	GO:0010893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	3	3	3	3	3	0	2	5	3	3	5	0	4	3	6	7	3	3	3	0	3	3	2	3	6	0	4	0	0	4	5	3	3	3	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	positive regulation of steroid biosynthetic process
1205	GO:0035814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	2	0	0	0	0	0	0	2	0	4	0	2	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	negative regulation of renal sodium excretion
1206	GO:0097175	0	0	0	0	0	4	0	0	0	25	3	10	2	18	0	5	0	14	2	8	0	0	50	0	0	9	7	0	0	0	0	30	0	7	0	3	0	2	0	0	0	0	75	6	2	0	3	0	0	0	18	0	4	0	18	0	0	0	391	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	2	0	0	1764	140	173	39	14	52	0	0	0	0	0	0	0	0	0	biological_process	8	"1,6-anhydro-N-acetyl-beta-muramic acid catabolic process"
1207	GO:0017148	8	2	0	0	0	37	0	0	0	436	506	15	40	688	2	2	0	9	358	30	0	0	5	0	3	5	0	0	0	0	0	1869	2	0	0	0	0	0	0	0	0	2	4	19	17	19	0	2	42	0	2	2	1079	5	4	0	0	0	162	0	0	2	0	0	3	9	4	5	4	0	4	0	0	0	4	3	7	8	4	0	3	4	5	4	2	3	0	9	0	0	6	2	0	6	0	0	0	2	0	2	7	4	5	0	0	2	232	0	0	0	0	0	0	0	0	0	0	0	0	632	53	59	19	9	11	0	0	0	0	0	0	0	0	0	biological_process	8	negative regulation of translation
1208	GO:0070086	0	0	0	0	0	0	0	0	0	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	ubiquitin-dependent endocytosis
1209	GO:0006289	12	12	2	3	18	370	68	2	36	515	4250	904	525	9556	1767	12	11	1027	3556	151	5	4	56	28	41	55	40	9	7	7	8	342	14	4	8	7	24	11	4	3	56	70	88	4717	561	46	32	95	161	80	422	724	160	2	185	9	4	7	2448	9	35	36	46	4	125	4	3	19	0	0	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	0	2	0	0	2	3	0	0	0	3	12	2302	0	0	0	0	0	0	0	0	0	28	26	4	14035	1235	1224	580	164	534	13	4	7	3	8	2	17	9	7	biological_process	8	nucleotide-excision repair
1210	GO:0005978	10	3	4	0	5	115	236	0	4	223	243	56	175	2945	6678	4	0	200	184	56	0	3	70	2	18	2	21	5	3	0	5	192	2	8	15	5	3	5	2	6	4	3	130	12	199	5	9	9	11	11	7	209	19	5	44	0	2	2	974	4	11	30	19	6	33	202	301	332	313	396	302	346	334	348	319	363	283	395	382	291	362	281	358	328	325	303	292	396	265	286	328	240	334	401	348	344	337	372	283	318	344	294	284	285	0	3	993	0	0	0	0	0	0	0	0	0	4	7	0	5484	477	585	251	79	121	62	2	0	2	2	0	0	0	12	biological_process	8	glycogen biosynthetic process
1211	GO:0018142	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	48	7	7	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	protein-DNA covalent cross-linking
1212	GO:0036297	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	14	0	2	0	0	0	0	0	468	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	320	29	36	7	3	2	0	0	0	0	0	0	0	0	0	biological_process	8	interstrand cross-link repair
1213	GO:0006354	7	8	0	0	2	152	0	0	3	0	43	3	41	3656	7	3	0	0	37	0	0	0	18	28	14	6	0	150	0	2	2	13	0	0	0	0	0	2	0	2	15	8	2	262	12	50	9	0	0	4	72	30	4	0	12	0	0	0	512	0	2	2	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3391	0	0	0	0	0	0	0	0	0	0	0	0	1004	78	90	43	10	35	76	0	0	0	0	0	0	0	0	biological_process	8	"DNA-templated transcription, elongation"
1214	GO:0002181	0	0	0	0	0	15	0	0	0	0	0	0	69	1625	3	5	0	0	0	0	0	0	24	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	2	0	0	13	0	0	0	0	0	0	0	0	7	0	0	2	16	8	7	11	17	11	14	15	7	21	10	12	11	12	15	23	18	11	9	10	9	9	10	8	11	10	8	15	11	20	22	12	6	14	11	7	7	8	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	29	2	3	8	4	3	0	0	0	0	0	0	0	0	0	biological_process	8	cytoplasmic translation
1215	GO:0043137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	"DNA replication, removal of RNA primer"
1216	GO:0036104	0	0	0	0	0	0	0	0	2	3	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	79	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	326	0	0	128	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1488	156	129	27	9	7	0	0	0	0	0	0	0	7	0	biological_process	8	Kdo2-lipid A biosynthetic process
1217	GO:0006826	3	0	0	0	26	251	0	15	22	9478	747	123	355	6732	17	2535	4	8124	274	48	0	14	59	37	37	74	11	47	64	5	0	152	4	6	4	3	6	375	80	0	26	210	32	1588	412	30	20	10	134	120	150	20	26	6	38	2	2	0	4588	71	274	22	128	2	99	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2099	0	0	0	0	0	0	0	0	0	6	7	0	11261	1001	1019	326	97	136	2	14	3	0	0	0	0	0	3	biological_process	8	iron ion transport
1218	GO:0006313	35	18	19	6	15	283	217	177	61	12992	6214	1960	300	6753	4159	4370	33	8242	4559	1908	9	18	332	16	67	24	94	395	24	10	19	918	41	41	27	75	111	29	17	11	84	278	682	5402	5535	112	149	5106	736	1299	1395	1717	538	50	334	11	31	11	2729	87	7094	233	135	177	1191	60	68	76	61	53	74	65	108	112	117	56	71	31	51	69	51	75	58	49	51	69	61	80	89	51	65	60	78	87	55	93	77	58	79	61	62	69	62	69	6	18	3219	0	0	0	0	0	0	0	0	0	57	77	13	34491	2254	2750	1889	408	1508	680	88	177	18	5	4	22	6	46	biological_process	8	"transposition, DNA-mediated"
1219	GO:0006302	2	0	3	3	3	45	0	2	12	4	10	159	82	1077	2	26	0	6	6	6	8	18	22	8	25	8	4	2	17	0	5	29	12	5	5	6	2	19	0	23	65	10	40	5	56	35	11	2	21	62	4	2	179	0	62	16	0	0	988	7	159	6	104	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	235	0	0	0	0	0	0	0	0	0	13	13	17	4001	371	355	100	56	24	5	0	0	6	6	4	0	5	11	biological_process	8	double-strand break repair
1220	GO:0060696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	regulation of phospholipid catabolic process
1221	GO:1903711	0	0	0	0	2	43	0	0	0	33	0	0	46	1065	2	0	0	29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	15	1071	0	0	0	2	0	0	2	0	3	0	0	0	0	5	0	5	0	4	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1163	99	110	25	16	6	0	0	0	0	0	0	0	0	2	biological_process	8	spermidine transmembrane transport
1222	GO:0043041	3	0	0	0	0	0	0	0	0	4	101	0	3	3	0	0	0	4	53	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	184	10	17	4	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	amino acid activation for nonribosomal peptide biosynthetic process
1223	GO:0042355	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	125	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	553	46	64	34	5	0	0	0	0	0	0	0	0	0	0	biological_process	8	L-fucose catabolic process
1224	GO:0006885	5	0	2	0	0	4	0	0	3	1741	2835	50	5	170	2	0	2	1687	2774	41	0	0	0	5	0	0	3	0	0	0	0	37	2	0	0	0	0	0	0	0	0	0	2	0	40	0	4	431	3	0	7	8	3	6	4	0	0	0	4	0	2	0	2	0	13	10	0	0	0	0	3	0	0	2	0	2	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	3	3	0	0	198	0	0	0	0	0	0	0	0	0	2	0	0	1987	143	172	63	19	17	0	0	0	0	0	0	0	0	0	biological_process	8	regulation of pH
1225	GO:0008535	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	85	0	2	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	respiratory chain complex IV assembly
1226	GO:0014068	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	26	39	20	33	26	48	13	19	24	18	33	25	33	33	16	33	27	23	16	24	22	37	24	33	26	21	32	33	19	31	35	30	37	33	28	26	17	33	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	positive regulation of phosphatidylinositol 3-kinase signaling
1227	GO:0045648	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	positive regulation of erythrocyte differentiation
1228	GO:0030194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	8	6	2	4	0	0	0	0	0	0	0	0	0	0	biological_process	8	positive regulation of blood coagulation
1229	GO:0006334	0	0	0	0	0	2	0	0	0	2	105	0	0	84	13	23	0	0	76	0	4	0	6	0	4	0	4	0	0	0	0	25	0	2	0	0	0	0	2	4	9	6	2	2	44	3	0	0	4	40	100	0	0	0	0	0	9	0	532	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	807	99	142	114	104	17	3	0	0	0	0	0	0	0	0	biological_process	8	nucleosome assembly
1230	GO:0031297	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	560	49	54	4	8	5	0	0	0	0	0	0	0	0	0	biological_process	8	replication fork processing
1231	GO:0009143	0	0	0	0	2	68	0	4	0	3	210	0	46	1817	3	67	0	0	242	0	0	0	2	0	2	0	2	0	0	0	0	13	0	2	0	2	0	0	0	0	2	37	5	0	14	0	57	0	0	20	2	0	2	0	9	0	0	0	315	0	5	2	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	5	0	1212	108	110	59	21	29	0	0	2	0	0	0	0	0	0	biological_process	8	nucleoside triphosphate catabolic process
1232	GO:0055074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	0	2	0	2	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	calcium ion homeostasis
1233	GO:0006596	6	3	0	0	0	59	3	0	2	16	1389	42	0	1252	146	3	3	20	584	35	8	0	14	24	0	4	5	0	0	2	4	64	2	0	4	2	0	2	0	0	2	0	91	11	29	4	12	11545	17	3	1060	7	12	0	2	0	2	2	3141	0	11	17	26	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	713	0	0	0	0	0	0	0	0	0	2	5	0	4622	417	445	127	42	120	0	0	3	0	0	0	0	0	0	biological_process	8	polyamine biosynthetic process
1234	GO:0002805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	3	0	5	15	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	regulation of antimicrobial peptide biosynthetic process
1235	GO:0042867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	34	29	2	3	0	0	0	0	0	0	0	0	0	0	biological_process	8	pyruvate catabolic process
1236	GO:0050667	0	0	0	0	0	0	0	0	0	0	3	0	2	61	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	4	12	19	13	10	20	16	7	4	6	6	14	4	14	11	10	7	10	9	6	15	19	8	3	19	13	5	4	16	10	18	6	17	23	11	14	8	10	18	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	596	50	58	11	8	0	0	0	0	0	0	0	0	0	0	biological_process	8	homocysteine metabolic process
1237	GO:0019665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	anaerobic amino acid catabolic process
1238	GO:0042938	0	0	0	0	0	0	0	0	0	0	0	48	2	2	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	25	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	792	78	65	26	10	0	0	0	0	0	0	0	0	0	0	biological_process	8	dipeptide transport
1239	GO:0009307	7	4	49	18	13	108	121	451	66	18178	6259	677	186	2544	3883	15743	0	200	541	27	50	12	441	8	23	22	118	3	6	5	7	216	20	8	9	18	16	8	54	10	68	420	162	2025	624	53	20	326	29	612	291	854	912	106	42	10	7	4	75	36	17	136	27	15	178	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18	4	1661	0	2	0	0	0	0	0	0	0	11	9	3	4437	363	363	325	71	213	36	42	320	10	11	5	8	2	25	biological_process	8	DNA restriction-modification system
1240	GO:0090502	44	19	3	0	38	1057	17	11	18	1713	2051	115	888	27555	491	127	2	1382	1122	69	74	67	427	133	110	337	387	129	110	0	69	2169	63	101	58	79	69	84	1903	59	122	55	94	1147	701	31	103	501	140	147	648	20	1173	6	101	6	10	10	2667	30	33	9	49	11	182	12	14	8	5	10	18	14	6	8	11	11	6	2	9	14	10	14	21	7	11	12	16	17	24	21	13	7	15	18	4	5	14	12	17	7	8	12	6	10	0	19	4294	0	0	0	0	0	0	0	0	0	17	21	5	13872	1259	1278	520	127	276	9	0	264	7	0	5	0	3	18	biological_process	8	"RNA phosphodiester bond hydrolysis, endonucleolytic"
1241	GO:0006511	0	0	2	0	0	5	0	0	3	3	22	7	0	6	2	0	0	0	0	0	4	0	6	0	2	0	0	0	0	0	8	9	11	0	5	6	8	0	0	0	2	6	8	0	4	6	0	8	11	2	8	2	2	0	17	5	0	0	25	0	2	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	3	5	84	11	8	11	10	0	0	0	0	2	2	0	0	0	0	biological_process	8	ubiquitin-dependent protein catabolic process
1242	GO:0006479	10	3	2	0	6	157	39	0	17	310	53	96	61	1694	829	11	12	36	100	76	0	2	455	7	49	87	15	3	4	3	3	414	8	11	5	10	4	4	7	4	31	9	33	44	155	21	18	117	19	41	246	9	244	2	62	0	0	3	2430	96	11	11	28	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1974	0	0	0	0	0	0	0	8	0	6	4	3	8127	718	741	286	152	166	0	10	2	4	3	2	0	0	2	biological_process	8	protein methylation
1243	GO:0035350	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	6	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	8	FAD transmembrane transport
1244	GO:0070414	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	3	0	0	0	0	0	0	0	0	0	0	biological_process	8	trehalose metabolism in response to heat stress
