feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0043211.ATPase.coupled.carbohydrate.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	75	2.0120688226287e-08	1.47431947658091e-07
GO.0047150.betaine.homocysteine.S.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0052654.L.leucine.transaminase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	38	2.0120688226287e-08	1.47431947658091e-07
GO.0061542.3.demethylubiquinol.n.3.O.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	36	2.0120688226287e-08	1.47431947658091e-07
GO.0008657.DNA.topoisomerase.type.II..double.strand.cut..ATP.hydrolyzing..inhibitor.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	52	2.0120688226287e-08	1.47431947658091e-07
GO.0102555.octanoyl.transferase.activity..acting.on.glycine.cleavage.complex.H.protein.	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	21	2.0120688226287e-08	1.47431947658091e-07
GO.0008825.cyclopropane.fatty.acyl.phospholipid.synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0008860.ferredoxin.NAD..reductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	24	2.0120688226287e-08	1.47431947658091e-07
GO.0052745.inositol.phosphate.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	55	2.0120688226287e-08	1.47431947658091e-07
GO.0019187.beta.1.4.mannosyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	3	2.0120688226287e-08	1.47431947658091e-07
GO.0008097.5S.rRNA.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	36	2.0120688226287e-08	1.47431947658091e-07
GO.0009011.starch.synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	77	2.0120688226287e-08	1.47431947658091e-07
GO.0005363.maltose.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0052854.medium.chain..S..2.hydroxy.acid.oxidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0103039.protein.methylthiotransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0008239.dipeptidyl.peptidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	65	2.0120688226287e-08	1.47431947658091e-07
GO.0003933.GTP.cyclohydrolase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	53	2.0120688226287e-08	1.47431947658091e-07
GO.0003854.3.beta.hydroxy.delta5.steroid.dehydrogenase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0072510.trivalent.inorganic.cation.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	53	2.0120688226287e-08	1.47431947658091e-07
GO.0017176.phosphatidylinositol.N.acetylglucosaminyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	4	2.0120688226287e-08	1.47431947658091e-07
GO.0061598.molybdopterin.adenylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0015298.solute.cation.antiporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	76	2.0120688226287e-08	1.47431947658091e-07
GO.0032296.double.stranded.RNA.specific.ribonuclease.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	92	2.0120688226287e-08	1.47431947658091e-07
GO.0015462.ATPase.coupled.protein.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0015420.ATPase.coupled.vitamin.B12.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	61	2.0120688226287e-08	1.47431947658091e-07
GO.0103115.ATPase.coupled.heme.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0052931.ethanol.cytochrome.c.oxidoreductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0048027.mRNA.5.UTR.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	48	2.0120688226287e-08	1.47431947658091e-07
GO.0004712.protein.serine.threonine.tyrosine.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	21	2.0120688226287e-08	1.47431947658091e-07
GO.0042054.histone.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0008252.nucleotidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	54	2.0120688226287e-08	1.47431947658091e-07
GO.0015146.pentose.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	44	2.0120688226287e-08	1.47431947658091e-07
GO.0008967.phosphoglycolate.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0004550.nucleoside.diphosphate.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	35	2.0120688226287e-08	1.47431947658091e-07
GO.0061603.molybdenum.cofactor.guanylyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	26	2.0120688226287e-08	1.47431947658091e-07
GO.0047451.3.hydroxyoctanoyl..acyl.carrier.protein..dehydratase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	28	2.0120688226287e-08	1.47431947658091e-07
GO.0008984.protein.glutamate.methylesterase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	53	2.0120688226287e-08	1.47431947658091e-07
GO.0071160.cyanophycin.synthetase.activity..L.aspartate.adding.	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0032554.purine.deoxyribonucleotide.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0008908.isochorismatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0005368.taurine.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	27	2.0120688226287e-08	1.47431947658091e-07
GO.0052717.tRNA.specific.adenosine.34.deaminase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0015407.ATPase.coupled.monosaccharide.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	68	2.0120688226287e-08	1.47431947658091e-07
GO.0008689.3.demethylubiquinone.9.3.O.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	26	2.0120688226287e-08	1.47431947658091e-07
GO.0034069.aminoglycoside.N.acetyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0018479.benzaldehyde.dehydrogenase..NAD...activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	48	2.0120688226287e-08	1.47431947658091e-07
GO.0003985.acetyl.CoA.C.acetyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	92	2.0120688226287e-08	1.47431947658091e-07
GO.0004808.tRNA..5.methylaminomethyl.2.thiouridylate..methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0004060.arylamine.N.acetyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0051998.protein.carboxyl.O.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	56	2.0120688226287e-08	1.47431947658091e-07
GO.0052796.exo.alpha..2..8..sialidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0004024.alcohol.dehydrogenase.activity..zinc.dependent	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0044769.ATPase.activity..coupled.to.transmembrane.movement.of.ions..rotational.mechanism	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	67	2.0120688226287e-08	1.47431947658091e-07
GO.0004149.dihydrolipoyllysine.residue.succinyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	34	2.0120688226287e-08	1.47431947658091e-07
GO.0008706.6.phospho.beta.glucosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0004781.sulfate.adenylyltransferase..ATP..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	71	2.0120688226287e-08	1.47431947658091e-07
GO.0004683.calmodulin.dependent.protein.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	22	2.0120688226287e-08	1.47431947658091e-07
GO.0052795.exo.alpha..2..6..sialidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0004558.alpha.1.4.glucosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	56	2.0120688226287e-08	1.47431947658091e-07
GO.1990238.double.stranded.DNA.endodeoxyribonuclease.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0008744.L.xylulokinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	8	2.0120688226287e-08	1.47431947658091e-07
GO.0052591.sn.glycerol.3.phosphate.ubiquinone.8.oxidoreductase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0004805.trehalose.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	23	2.0120688226287e-08	1.47431947658091e-07
GO.0000014.single.stranded.DNA.endodeoxyribonuclease.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
GO.0004113.2.3.cyclic.nucleotide.3.phosphodiesterase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	19	2.0120688226287e-08	1.47431947658091e-07
GO.0042900.arabinose.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	16	2.0120688226287e-08	1.47431947658091e-07
GO.0008271.secondary.active.sulfate.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	49	2.0120688226287e-08	1.47431947658091e-07
GO.0044212.transcription.regulatory.region.sequence.specific.DNA.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0009001.serine.O.acetyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0008881.glutamate.racemase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	46	2.0120688226287e-08	1.47431947658091e-07
GO.0102391.decanoate.CoA.ligase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	76	2.0120688226287e-08	1.47431947658091e-07
GO.0034212.peptide.N.acetyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	63	2.0120688226287e-08	1.47431947658091e-07
GO.0015440.ATPase.coupled.peptide.transmembrane.transporter.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	32	2.0120688226287e-08	1.47431947658091e-07
GO.0004714.transmembrane.receptor.protein.tyrosine.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	45	2.0120688226287e-08	1.47431947658091e-07
GO.0000182.rDNA.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	2	2.0120688226287e-08	1.47431947658091e-07
GO.0004707.MAP.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	40	2.0120688226287e-08	1.47431947658091e-07
GO.0051392.tRNA.N.acetyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0016279.protein.lysine.N.methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	39	2.0120688226287e-08	1.47431947658091e-07
GO.0016760.cellulose.synthase..UDP.forming..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	27	2.0120688226287e-08	1.47431947658091e-07
GO.0004574.oligo.1.6.glucosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0008663.2.3.cyclic.nucleotide.2.phosphodiesterase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0008911.lactaldehyde.dehydrogenase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	72	2.0120688226287e-08	1.47431947658091e-07
GO.0016892.endoribonuclease.activity..producing.3.phosphomonoesters	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	29	2.0120688226287e-08	1.47431947658091e-07
GO.0032135.DNA.insertion.or.deletion.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0016433.rRNA..adenine..methyltransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	67	2.0120688226287e-08	1.47431947658091e-07
GO.0008928.mannose.1.phosphate.guanylyltransferase..GDP..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	25	2.0120688226287e-08	1.47431947658091e-07
GO.0016290.palmitoyl.CoA.hydrolase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	12	2.0120688226287e-08	1.47431947658091e-07
GO.0047689.aspartate.racemase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	27	2.0120688226287e-08	1.47431947658091e-07
GO.0047334.diphosphate.fructose.6.phosphate.1.phosphotransferase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	31	2.0120688226287e-08	1.47431947658091e-07
GO.0017048.Rho.GTPase.binding	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	88	2.0120688226287e-08	1.47431947658091e-07
GO.0003825.alpha.alpha.trehalose.phosphate.synthase..UDP.forming..activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	20	2.0120688226287e-08	1.47431947658091e-07
GO.0052794.exo.alpha..2..3..sialidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	18	2.0120688226287e-08	1.47431947658091e-07
GO.0019136.deoxynucleoside.kinase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	27	2.0120688226287e-08	1.47431947658091e-07
GO.0008796.bis.5.nucleosyl..tetraphosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	15	2.0120688226287e-08	1.47431947658091e-07
GO.0005254.chloride.channel.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	64	2.0120688226287e-08	1.47431947658091e-07
GO.0004373.glycogen..starch..synthase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	76	2.0120688226287e-08	1.47431947658091e-07
GO.0016985.mannan.endo.1.4.beta.mannosidase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	43	2.0120688226287e-08	1.47431947658091e-07
GO.0005088.Ras.guanyl.nucleotide.exchange.factor.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	81	2.0120688226287e-08	1.47431947658091e-07
GO.0019198.transmembrane.receptor.protein.phosphatase.activity	case	Community_acquired_pneumonia	2.52904550975459e+31	4.17074761310761e+30	141	17	2.0120688226287e-08	1.47431947658091e-07
