"namespace"	"depth"	"name"
"GO:0009142"	"biological_process"	" 8"	"nucleoside triphosphate biosynthetic process"
"GO:0043102"	"biological_process"	" 8"	"amino acid salvage"
"GO:0015673"	"biological_process"	" 8"	"silver ion transport"
"GO:0060699"	"biological_process"	" 8"	"regulation of endoribonuclease activity"
"GO:1905789"	"biological_process"	" 8"	"positive regulation of detection of mechanical stimulus involved in sensory perception of touch"
"GO:0050870"	"biological_process"	" 8"	"positive regulation of T cell activation"
"GO:0015768"	"biological_process"	" 8"	"maltose transport"
"GO:2000463"	"biological_process"	" 8"	"positive regulation of excitatory postsynaptic potential"
"GO:0035624"	"biological_process"	" 8"	"receptor transactivation"
"GO:0035725"	"biological_process"	" 8"	"sodium ion transmembrane transport"
"GO:0046300"	"biological_process"	" 8"	"2,4-dichlorophenoxyacetic acid catabolic process"
"GO:0051967"	"biological_process"	" 8"	"negative regulation of synaptic transmission, glutamatergic"
"GO:0097171"	"biological_process"	" 8"	"ADP-L-glycero-beta-D-manno-heptose biosynthetic process"
"GO:1901332"	"biological_process"	" 8"	"negative regulation of lateral root development"
"GO:0043123"	"biological_process"	" 8"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"
"GO:2000219"	"biological_process"	" 8"	"positive regulation of invasive growth in response to glucose limitation"
"GO:0055064"	"biological_process"	" 8"	"chloride ion homeostasis"
"GO:0000388"	"biological_process"	" 8"	"spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)"
"GO:0042243"	"biological_process"	" 8"	"asexual spore wall assembly"
"GO:0051968"	"biological_process"	" 8"	"positive regulation of synaptic transmission, glutamatergic"
"GO:2000169"	"biological_process"	" 8"	"regulation of peptidyl-cysteine S-nitrosylation"
"GO:0090465"	"biological_process"	" 8"	"arginine homeostasis"
"GO:1900102"	"biological_process"	" 8"	"negative regulation of endoplasmic reticulum unfolded protein response"
"GO:0007305"	"biological_process"	" 8"	"vitelline membrane formation involved in chorion-containing eggshell formation"
"GO:0009443"	"biological_process"	" 8"	"pyridoxal 5-phosphate salvage
regulation of enamel mineralization
regulation of T cell mediated cytotoxicity
negative regulation of holin activity
negative regulation of zinc ion transport
positive regulation of kojic acid biosynthetic process
regulation of DNA amplification
positive regulation of synaptic growth at neuromuscular junction
mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
positive regulation of chondrocyte development
regulation of toll-like receptor 5 signaling pathway
regulation of adenosine transport
generation of catalytic spliceosome for first transesterification step
histone mRNA metabolic process
activation of innate immune response
regulation of T cell cytokine production
Ran protein signal transduction
regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging
heparan sulfate proteoglycan catabolic process
telomere capping
regulation of seed dormancy process
protein insertion into plasma membrane
regulation of erythrocyte apoptotic process
regulation of T cell mediated immune response to tumor cell
negative regulation of tumor necrosis factor-mediated signaling pathway
negative regulation of hypoxia-inducible factor-1alpha signaling pathway
extracellular ATP signaling
laminarabiose transport
regulation of phospholipid efflux
septate junction assembly
positive regulation of lipoprotein transport
sulfurated eukaryotic molybdenum cofactor(2-) biosynthetic process
protein glycosylation in cytosol
suppression of host defenses by symbiont
positive regulation of lamellipodium organization
ribonucleotide metabolic process
leukocyte degranulation
fructoselysine biosynthetic process
protein retention in ER lumen
positive regulation of cristae formation
induction of bacterial agglutination
negative regulation of lamellocyte differentiation
RNA virus induced gene silencing
R3/R4 cell fate commitment
nor-spermidine metabolic process
mitotic recombination
de novo centriole assembly via blepharoplast
positive regulation of interleukin-18 production
proteasome core complex assembly
regulation of bicoid mRNA localization
mitotic cell size control checkpoint
regulation of G2/MI transition of meiotic cell cycle
9,9-di-cis-zeta-carotene desaturation to 7,9,7,9-tetra-cis-lycopene"
"GO:0010863"	"biological_process"	" 8"	"positive regulation of phospholipase C activity"
"GO:0030512"	"biological_process"	" 8"	"negative regulation of transforming growth factor beta receptor signaling pathway"
"GO:0034139"	"biological_process"	" 8"	"regulation of toll-like receptor 3 signaling pathway"
"GO:1903658"	"biological_process"	" 8"	"positive regulation of type IV pilus biogenesis"
"GO:0046100"	"biological_process"	" 8"	"hypoxanthine metabolic process"
"GO:0045717"	"biological_process"	" 8"	"negative regulation of fatty acid biosynthetic process"
"GO:0019521"	"biological_process"	" 8"	"D-gluconate metabolic process"
"GO:0006816"	"biological_process"	" 8"	"calcium ion transport"
"GO:0006633"	"biological_process"	" 8"	"fatty acid biosynthetic process"
"GO:0045974"	"biological_process"	" 8"	"regulation of translation, ncRNA-mediated"
"GO:0019877"	"biological_process"	" 8"	"diaminopimelate biosynthetic process"
"GO:0051594"	"biological_process"	" 8"	"detection of glucose"
"GO:0070207"	"biological_process"	" 8"	"protein homotrimerization"
"GO:0046176"	"biological_process"	" 8"	"aldonic acid catabolic process"
"GO:0046228"	"biological_process"	" 8"	"2,4,5-trichlorophenoxyacetic acid catabolic process"
"GO:2000809"	"biological_process"	" 8"	"positive regulation of synaptic vesicle clustering"
"GO:0046901"	"biological_process"	" 8"	"tetrahydrofolylpolyglutamate biosynthetic process"
"GO:0006828"	"biological_process"	" 8"	"manganese ion transport"
"GO:0009166"	"biological_process"	" 8"	"nucleotide catabolic process"
"GO:0042783"	"biological_process"	" 8"	"evasion of host immune response"
"GO:0002052"	"biological_process"	" 8"	"positive regulation of neuroblast proliferation"
"GO:0006761"	"biological_process"	" 8"	"dihydrofolate biosynthetic process"
"GO:0006580"	"biological_process"	" 8"	"ethanolamine metabolic process"
"GO:0010187"	"biological_process"	" 8"	"negative regulation of seed germination"
"GO:0001657"	"biological_process"	" 8"	"ureteric bud development"
"GO:0016601"	"biological_process"	" 8"	"Rac protein signal transduction"
"GO:0006097"	"biological_process"	" 8"	"glyoxylate cycle"
"GO:0009165"	"biological_process"	" 8"	"nucleotide biosynthetic process"
"GO:1903891"	"biological_process"	" 8"	"regulation of ATF6-mediated unfolded protein response"
"GO:0015944"	"biological_process"	" 8"	"formate oxidation"
"GO:0008380"	"biological_process"	" 8"	"RNA splicing"
"GO:0019433"	"biological_process"	" 8"	"triglyceride catabolic process"
"GO:0019288"	"biological_process"	" 8"	"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
"GO:0071333"	"biological_process"	" 8"	"cellular response to glucose stimulus"
"GO:0051473"	"biological_process"	" 8"	"glucosylglycerol biosynthetic process"
"GO:0006048"	"biological_process"	" 8"	"UDP-N-acetylglucosamine biosynthetic process"
"GO:0030466"	"biological_process"	" 8"	"silent mating-type cassette heterochromatin assembly"
"GO:1901224"	"biological_process"	" 8"	"positive regulation of NIK/NF-kappaB signaling"
"GO:0031425"	"biological_process"	" 8"	"chloroplast RNA processing"
"GO:0051898"	"biological_process"	" 8"	"negative regulation of protein kinase B signaling"
"GO:0048168"	"biological_process"	" 8"	"regulation of neuronal synaptic plasticity"
"GO:0046657"	"biological_process"	" 8"	"folic acid catabolic process"
"GO:0042267"	"biological_process"	" 8"	"natural killer cell mediated cytotoxicity"
"GO:0034587"	"biological_process"	" 8"	"piRNA metabolic process"
"GO:0044659"	"biological_process"	" 8"	"viral release from host cell by cytolysis"
"GO:0015860"	"biological_process"	" 8"	"purine nucleoside transmembrane transport"
"GO:0070924"	"biological_process"	" 8"	"heterochromatin assembly by small RNA"
"GO:0018206"	"biological_process"	" 8"	"peptidyl-methionine modification"
"GO:0034661"	"biological_process"	" 8"	"ncRNA catabolic process"
"GO:0052509"	"biological_process"	" 8"	"induction by symbiont of host defense response"
"GO:0018345"	"biological_process"	" 8"	"protein palmitoylation"
"GO:0045862"	"biological_process"	" 8"	"positive regulation of proteolysis"
"GO:0070922"	"biological_process"	" 8"	"small RNA loading onto RISC"
"GO:0034213"	"biological_process"	" 8"	"quinolinate catabolic process"
"GO:0009047"	"biological_process"	" 8"	"dosage compensation by hyperactivation of X chromosome"
"GO:0033384"	"biological_process"	" 8"	"geranyl diphosphate biosynthetic process"
"GO:0035435"	"biological_process"	" 8"	"phosphate ion transmembrane transport"
"GO:0019872"	"biological_process"	" 8"	"streptomycin biosynthetic process"
"GO:0033317"	"biological_process"	" 8"	"pantothenate biosynthetic process"
"GO:0036108"	"biological_process"	" 8"	"4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process"
"GO:0060101"	"biological_process"	" 8"	"negative regulation of phagocytosis, engulfment"
"GO:0019571"	"biological_process"	" 8"	"D-arabinose catabolic process"
"GO:1901771"	"biological_process"	" 8"	"daunorubicin biosynthetic process"
"GO:0019306"	"biological_process"	" 8"	"GDP-D-rhamnose biosynthetic process"
"GO:1903791"	"biological_process"	" 8"	"uracil transmembrane transport"
"GO:0051901"	"biological_process"	" 8"	"positive regulation of mitochondrial depolarization"
"GO:0030213"	"biological_process"	" 8"	"hyaluronan biosynthetic process"
"GO:0019512"	"biological_process"	" 8"	"lactose catabolic process via tagatose-6-phosphate"
"GO:0016120"	"biological_process"	" 8"	"carotene biosynthetic process"
"GO:0010766"	"biological_process"	" 8"	"negative regulation of sodium ion transport"
"GO:0018873"	"biological_process"	" 8"	"atrazine metabolic process"
"GO:0034077"	"biological_process"	" 8"	"butanediol metabolic process"
"GO:0030239"	"biological_process"	" 8"	"myofibril assembly"
"GO:0009785"	"biological_process"	" 8"	"blue light signaling pathway"
"GO:0071493"	"biological_process"	" 8"	"cellular response to UV-B"
"GO:0009423"	"biological_process"	" 8"	"chorismate biosynthetic process"
"GO:0000706"	"biological_process"	" 8"	"meiotic DNA double-strand break processing"
"GO:0000321"	"biological_process"	" 8"	"re-entry into mitotic cell cycle after pheromone arrest"
"GO:0032695"	"biological_process"	" 8"	"negative regulation of interleukin-12 production"
"GO:0048260"	"biological_process"	" 8"	"positive regulation of receptor-mediated endocytosis"
"GO:0019402"	"biological_process"	" 8"	"galactitol metabolic process"
"GO:0007019"	"biological_process"	" 8"	"microtubule depolymerization"
"GO:0060153"	"biological_process"	" 8"	"modulation by virus of host cell cycle"
"GO:0015861"	"biological_process"	" 8"	"cytidine transport"
"GO:0040026"	"biological_process"	" 8"	"positive regulation of vulval development"
"GO:0019572"	"biological_process"	" 8"	"L-arabinose catabolic process"
"GO:0045835"	"biological_process"	" 8"	"negative regulation of meiotic nuclear division"
"GO:0016079"	"biological_process"	" 8"	"synaptic vesicle exocytosis"
"GO:0099008"	"biological_process"	" 8"	"viral entry via permeabilization of inner membrane"
"GO:0036151"	"biological_process"	" 8"	"phosphatidylcholine acyl-chain remodeling"
"GO:0000957"	"biological_process"	" 8"	"mitochondrial RNA catabolic process"
"GO:0000963"	"biological_process"	" 8"	"mitochondrial RNA processing"
"GO:0052553"	"biological_process"	" 8"	"modulation by symbiont of host immune response"
"GO:0019491"	"biological_process"	" 8"	"ectoine biosynthetic process"
"GO:0046654"	"biological_process"	" 8"	"tetrahydrofolate biosynthetic process"
"GO:0055075"	"biological_process"	" 8"	"potassium ion homeostasis"
"GO:0019805"	"biological_process"	" 8"	"quinolinate biosynthetic process"
"GO:0007406"	"biological_process"	" 8"	"negative regulation of neuroblast proliferation"
"GO:0019380"	"biological_process"	" 8"	"3-phenylpropionate catabolic process"
"GO:0043124"	"biological_process"	" 8"	"negative regulation of I-kappaB kinase/NF-kappaB signaling"
"GO:0031400"	"biological_process"	" 8"	"negative regulation of protein modification process"
"GO:0046322"	"biological_process"	" 8"	"negative regulation of fatty acid oxidation"
"GO:0030509"	"biological_process"	" 8"	"BMP signaling pathway"
"GO:0030418"	"biological_process"	" 8"	"nicotianamine biosynthetic process"
"GO:0070126"	"biological_process"	" 8"	"mitochondrial translational termination"
"GO:0009082"	"biological_process"	" 8"	"branched-chain amino acid biosynthetic process"
"GO:0009083"	"biological_process"	" 8"	"branched-chain amino acid catabolic process"
"GO:0034115"	"biological_process"	" 8"	"negative regulation of heterotypic cell-cell adhesion"
"GO:0015767"	"biological_process"	" 8"	"lactose transport"
"GO:0036159"	"biological_process"	" 8"	"inner dynein arm assembly"
"GO:0071805"	"biological_process"	" 8"	"potassium ion transmembrane transport"
"GO:0050869"	"biological_process"	" 8"	"negative regulation of B cell activation"
"GO:0032544"	"biological_process"	" 8"	"plastid translation"
"GO:0006346"	"biological_process"	" 8"	"DNA methylation-dependent heterochromatin assembly"
"GO:1900017"	"biological_process"	" 8"	"positive regulation of cytokine production involved in inflammatory response"
"GO:0019933"	"biological_process"	" 8"	"cAMP-mediated signaling"
"GO:0035009"	"biological_process"	" 8"	"negative regulation of melanization defense response"
"GO:0042400"	"biological_process"	" 8"	"ectoine catabolic process"
"GO:0097167"	"biological_process"	" 8"	"circadian regulation of translation"
"GO:0001522"	"biological_process"	" 8"	"pseudouridine synthesis"
"GO:0006473"	"biological_process"	" 8"	"protein acetylation"
"GO:0046244"	"biological_process"	" 8"	"salicylic acid catabolic process"
"GO:0032376"	"biological_process"	" 8"	"positive regulation of cholesterol transport"
"GO:0016116"	"biological_process"	" 8"	"carotenoid metabolic process"
"GO:0006570"	"biological_process"	" 8"	"tyrosine metabolic process"
"GO:0006699"	"biological_process"	" 8"	"bile acid biosynthetic process"
"GO:0062034"	"biological_process"	" 8"	"L-pipecolic acid biosynthetic process"
"GO:0010867"	"biological_process"	" 8"	"positive regulation of triglyceride biosynthetic process"
"GO:0032869"	"biological_process"	" 8"	"cellular response to insulin stimulus"
"GO:0019370"	"biological_process"	" 8"	"leukotriene biosynthetic process"
"GO:0019761"	"biological_process"	" 8"	"glucosinolate biosynthetic process"
"GO:0090463"	"biological_process"	" 8"	"lysine homeostasis"
"GO:0034379"	"biological_process"	" 8"	"very-low-density lipoprotein particle assembly"
"GO:0055117"	"biological_process"	" 8"	"regulation of cardiac muscle contraction"
"GO:0016539"	"biological_process"	" 8"	"intein-mediated protein splicing"
"GO:0045381"	"biological_process"	" 8"	"regulation of interleukin-18 biosynthetic process"
